ADI,ADI_Normalized,AmountFinal,AmountFinal_Normalized,Constituency,FactoriesFinal,FactoriesFinal_Normalized,Margin %,Margin%_Normalized,Total,Totalcsr,Type,amount,centerAlignment,isMPMinister,is_backward,ministry_comp_intersection,non_backward,not_aligned,rs_min_mplad_district,state,stateAlignment
16,0.818181818181818,21600000,0.003818210744021,BAGHPAT,0,0,20.9,0.371886120996441,146,3,GEN,1450000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
7,0,200000,3.53538031853777E-05,BAHRAICH,3,0.003831417624521,10.2,0.181494661921708,3,0,SC,0,1,0,1,0,0,0,0,UTTAR PRADESH,0
12,0.454545454545455,5600000,0.000989906489191,BALLIA,6,0.007662835249042,14.8,0.263345195729537,1,0,GEN,400000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
8,0.090909090909091,0,0,BANDA,0,0,13.5,0.240213523131673,0,0,GEN,0,1,0,1,0,0,0,0,UTTAR PRADESH,0
11,0.363636363636364,7000000,0.001237383111488,BANSGAON,0,0,21.6,0.384341637010676,4,0,SC,700000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
8,0.090909090909091,93200000,0.016474872284386,BARABANKI,270,0.344827586206897,19.8,0.352313167259786,270,0,SC,340000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.363636363636364,34300000,0.006063177246292,BAREILLY,16,0.020434227330779,23.6,0.419928825622776,16,0,GEN,250000000,1,1,0,0,1,0,0,UTTAR PRADESH,0
10,0.272727272727273,14000000,0.002474766222976,BASTI,1,0.001277139208174,3.2,0.05693950177936,1,0,GEN,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
12,0.454545454545455,6300000,0.001113644800339,BHADOHI,0,0,16.1,0.286476868327402,0,0,GEN,630000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
14,0.636363636363636,11000000,0.001944459175196,BIJNOR,7,0.008939974457216,19.4,0.345195729537366,32,0,GEN,690000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
13,0.545454545454545,30400000,0.005373778084177,BULANDSHAHR,29,0.037037037037037,41.8,0.743772241992883,29,0,SC,910000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
13,0.545454545454545,43500000,0.00768945219282,CHANDAULI,0,0,16,0.284697508896797,11,2,GEN,4350000000,1,0,1,0,0,0,0,UTTAR PRADESH,0
10,0.272727272727273,9600000,0.001696982552898,DEORIA,0,0,27.3,0.48576512455516,3,0,GEN,0,1,1,0,0,1,0,0,UTTAR PRADESH,0
7,0,6300000,0.001113644800339,DHAURAHRA,0,0,11.9,0.211743772241993,12,0,GEN,630000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
9,0.181818181818182,0,0,DOMARIYAGANJ,0,0,11.1,0.197508896797153,0,0,GEN,0,1,0,1,0,0,0,0,UTTAR PRADESH,0
11,0.363636363636364,1800000,0.000318184228668,ETAH,1,0.001277139208174,21.7,0.386120996441281,1,0,GEN,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
10,0.272727272727273,31900000,0.005638931608068,ETAWAH,10,0.012771392081737,18.4,0.327402135231317,8,1,SC,3180000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
9,0.181818181818182,4100000,0.0007247529653,FAIZABAD,0,0,27.6,0.491103202846975,270,0,GEN,410000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.363636363636364,800000,0.000141415212742,FARRUKHABAD,0,0,15.5,0.275800711743772,1,0,GEN,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
8,0.090909090909091,0,0,FATEHPUR,3,0.003831417624521,17.7,0.314946619217082,3,0,GEN,0,1,1,1,0,0,0,0,UTTAR PRADESH,0
14,0.636363636363636,10900000,0.001926782273603,FATEHPUR SIKRI,0,0,17.9,0.318505338078292,16,3,GEN,1090000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.363636363636364,100000,1.76769015926888E-05,FIROZABAD,0,0,10.3,0.183274021352313,0,0,GEN,10000000,0,0,0,0,1,0,0,UTTAR PRADESH,1
15,0.727272727272727,1098900000,0.194251471602058,GAUTAM BUDHHA NAGAR,134,0.171136653895275,23.4,0.416370106761566,222,0,GEN,2660000000,1,1,0,1,1,0,0,UTTAR PRADESH,0
17,0.909090909090909,179800000,0.031783069063655,GHAZIABAD,133,0.169859514687101,42.3,0.752669039145907,133,3,GEN,840000000,1,1,0,1,1,0,0,UTTAR PRADESH,0
10,0.272727272727273,143300000,0.025330999982323,GHAZIPUR,0,0,3.3,0.058718861209964,0,0,GEN,70000000,1,1,0,1,1,0,0,UTTAR PRADESH,0
13,0.545454545454545,6500000,0.001148998603525,GHOSI,0,0,14,0.249110320284697,1,0,GEN,650000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
8,0.090909090909091,5500000,0.000972229587598,GONDA,2,0.002554278416347,18.4,0.327402135231317,6,0,GEN,180000000,1,0,1,0,0,0,0,UTTAR PRADESH,0
12,0.454545454545455,16600000,0.002934365664386,GORAKHPUR,4,0.005108556832695,30.1,0.5355871886121,4,0,GEN,700000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
9,0.181818181818182,400000,7.07076063707553E-05,HAMIRPUR,0,0,27.4,0.487544483985765,287,1,GEN,100000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
8,0.090909090909091,2100000,0.000371214933446,HARDOI,0,0,8.4,0.149466192170819,0,0,SC,60000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
12,0.454545454545455,8000000,0.001414152127415,HATHRAS,0,0,31.1,0.553380782918149,8,0,SC,800000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.363636363636364,6200000,0.001095967898747,JALAUN,0,0,25.9,0.46085409252669,3,0,SC,620000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.363636363636364,15400000,0.002722242845274,JAUNPUR,8,0.01021711366539,14.5,0.258007117437722,8,0,GEN,150000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
10,0.272727272727273,65800000,0.011631401247989,JHANSI,2,0.002554278416347,14.4,0.256227758007117,2,0,GEN,0,1,1,0,0,1,0,0,UTTAR PRADESH,0
14,0.636363636363636,2300000,0.000406568736632,KAIRANA,0,0,21.2,0.377224199288256,32,0,GEN,230000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
8,0.090909090909091,1300000,0.000229799720705,KAISERGANJ,0,0,8.3,0.147686832740214,5,0,GEN,130000000,1,0,1,0,0,0,0,UTTAR PRADESH,0
10,0.272727272727273,34000000,0.006010146541514,KANNAUJ,0,0,1.8,0.03202846975089,8,1,GEN,3180000000,0,0,0,0,1,0,0,UTTAR PRADESH,1
18,1,211200000,0.037333616163759,KANPUR,32,0.040868454661558,26.7,0.47508896797153,21,3,GEN,3820000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
9,0.181818181818182,700000,0.000123738311149,KAUSHAMBI,0,0,4.7,0.083629893238434,0,0,SC,70000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
7,0,0,0,KHERI,0,0,10.2,0.181494661921708,0,0,GEN,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
10,0.272727272727273,8600000,0.001520213536971,KUSHI NAGAR,3,0.003831417624521,9,0.160142348754448,3,0,GEN,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.363636363636364,0,0,LALGANJ,0,0,7,0.124555160142349,0,0,SC,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
16,0.818181818181818,221900000,0.039225044634177,LUCKNOW,39,0.049808429118774,26.4,0.469750889679715,39,3,GEN,3480000000,1,1,0,1,1,0,0,UTTAR PRADESH,0
13,0.545454545454545,45000000,0.00795460571671,MACHHLISHAHR,0,0,17.3,0.307829181494662,19,2,SC,4500000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
10,0.272727272727273,17100000,0.00302275017235,MAHARAJGANJ,0,0,22.8,0.405693950177936,0,0,GEN,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
10,0.272727272727273,0,0,MAINPURI,0,0,36.5,0.649466192170818,0,0,GEN,0,0,0,0,0,1,0,0,UTTAR PRADESH,1
12,0.454545454545455,234300000,0.04141698043167,MATHURA,12,0.015325670498084,30.7,0.54626334519573,7,1,GEN,1040000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
17,0.909090909090909,126600000,0.022378957416344,MEERUT,17,0.021711366538953,20.9,0.371886120996441,146,3,GEN,1380000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.363636363636364,100000,1.76769015926888E-05,MIRZAPUR,0,0,21.7,0.386120996441281,0,0,GEN,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.363636363636364,45100000,0.007972282618303,MISRIKH,0,0,8.8,0.156583629893238,33,3,SC,4510000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.363636363636364,41100000,0.007265206554595,MOHANLALGANJ,0,0,13,0.231316725978648,51,3,SC,4110000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.363636363636364,37700000,0.006664191900444,MORADABAD,13,0.016602809706258,7.8,0.138790035587189,20,1,GEN,1250000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
15,0.727272727272727,11400000,0.002015166781567,MUZAFFARNAGAR,12,0.015325670498084,36.2,0.644128113879004,25,0,GEN,540000000,1,1,0,1,1,0,0,UTTAR PRADESH,0
11,0.363636363636364,1500000,0.00026515352389,NAGINA,2,0.002554278416347,9.8,0.174377224199288,7,0,SC,150000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
12,0.454545454545455,6300000,0.001113644800339,PHULPUR,0,0,32.1,0.571174377224199,0,0,GEN,630000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
10,0.272727272727273,18300000,0.003234872991462,PILIBHIT,0,0,29.2,0.519572953736655,16,0,GEN,660000000,1,1,0,0,1,0,0,UTTAR PRADESH,0
10,0.272727272727273,18900000,0.003340934401018,PRATAPGARH,0,0,18.8,0.334519572953737,0,0,GEN,70000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
9,0.181818181818182,33200000,0.005868731328773,RAE BARELI,12,0.015325670498084,42.7,0.759786476868327,12,1,GEN,3320000000,0,0,0,0,1,1,0,UTTAR PRADESH,0
10,0.272727272727273,35500000,0.006275300065405,RAMPUR,9,0.011494252873563,2.5,0.044483985765125,9,1,GEN,1210000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
10,0.272727272727273,23800000,0.00420710257906,ROBERTSGANJ,22,0.028097062579821,21.5,0.382562277580071,14,1,SC,980000000,1,0,1,0,0,0,0,UTTAR PRADESH,0
